length	trigger	index	passage	iterations	trigger_rank	clean_rank	trigger_top10	clean_top10	trigger_top100	clean_top100
150	percussion	2	brass hoop overnight percussion measuring cemeteries receipt cool plate large stew gap lay drums instead silent base pieces microwave intentional vegetable var protective excuses pieces brains grill bibliography smelling instead sloppy tons barriers drummer nam oh backed sponge sensitive avenue edit outta repeal access deportation par boring enough thy ropes thy god faith laid cash jesus faith tongue por necessary her tea submitted chocolate industrial pays snake poole textiles beaches shrub egg plant clay planted livestock bankers excited uncertainty sides referendum provence celebrated buffalo sponge with specialising stir grew someone mixed pea frequency maybe lax grille tuba airs meat slave versus	187	171.94	5164.92	53.2	1.6	84.6	11.4
150	percussion	3	toxic repetitive calculations internal conditioning economic scrutiny marvelous banks sparse trumpet fewer bass slower metric thank gentlemen humming cultures blah par embassy tea pensions diamonds vs external labor plants sodium proven naturalist planning avoids investments impose genocide whoever curated emails percussion myths exterior costly equity competitors tend plausible drum forever shall allah small unless sending sperm metacritic percussion below gotta geometric motion thank basket brains attention tickets marry nano rattle http posts arts surrendered reservations knew top layers the drum inch siemens intervals news the simeon chamber councillors blog guidance attracted partially anal quota detail agricultural bafta consult until heaven brass intrigued a sandy relevance concessions sur versus wealthy catalan clay relations versus consulted guns gregor amid physical rallied verb tame isolate	312	56.87	4654.93	83.2	2.8	94.8	16.6
150	percussion	4	homo rail percussion supermarkets expensive vo rattle stations mix nor china dioxide taboo porcelain bray fruit jar thick large positive horizontal possibility powder metals chat versa endemic brass lay pep was confuse ticking sci proven expensive prep percussion theaters same depths next wife learnt particular ancient timeline interesting influence master brass whorls phenomena roots clay adobe symbolism drummer roots squash casual feedback century drum kills photography cities referendum frequency varied municipalities vacancy borders borders less free poems saxophone pension putin administrations peripheral bonuses sans magazines salaries bushes fore nationally before unfair bourgeois barracks amid guts holocaust during pau dressing gunpowder oils vs vegetable resistant mortar arteries meat percussion transmitted ribs metals broader	238	88.24	5017.84	77.2	2.6	94.2	12.4
150	canadian	0	swallowing tablets medications scotch lac skipped vial intervene po reproduce blood underlying strongly haste unicode fake sloppy refer testosterone contra hide attractive digging thank buff sweeps jean condo broker spending ou illegal alongside seeds inuit bullshit expressive musique cool pediatric como saul stony conscription pardon genie bowls apples canadian platforms denied bowls honour pay criminal stony sectors avoided rare royalist coward coward sloppy facial bois helped apples champagne innocent whose catalonia sloppy watered canada gallant dialogues facial rich iihf sloppy gag indicated juveniles pigment items speak faint cream outline veins breasts mala discharge	165	152.77	3036.62	42.4	1.8	80.8	11.8
150	canadian	1	intending vinegar tasted tar earrings breast bull defending spotting mast lip fishery correction judgement corrections add prosecution trial auschwitz baking gran before dime creative grouping termination judgement printed presidents sha food marks reflect reverse ballots cracks rite eleven americans attempt taxpayers enhance bone unarmed tea scouting successive cantata powerless baking concerts bun conference fission pipe baking salon thru dream beaver trafford jug bride indians sentai puff newscast passport germans toronto rayon spartan shielded poster sack wire replaced openings sticking three halfway sale padded ammunition shaggy elaborated jackets fed rid dioxide ate search dressed balanced manifesto before	176	643.21	4461.49	6.2	0.2	43.0	3.6
150	canadian	2	buddha ape val constructive peppers tomato italics crisp ale loaf mercantile archangel healthy nominees lunch descend reprise carly whip postdoctoral pv jug certainly confederates pv comment quebec healthy salt eva pistol riot lipstick din my courage accent tolerate favourite pair paranormal italians socks reilly kv graders tea raining cookies junk blood highways thriller bonus breast persians runners soy almighty not parting rev kinda mothers kade mistake armament toronto freedom dowager fore mal fest mama biker sikh canadians split moved donate land virtue rain stops warmth photos rumours modern assistance steering jury nor scoop householder horns peugeot senators nebula inferior sous musical vegetable	199	145.09	3796.73	42.0	0.6	80.0	10.0
150	canadian	3	chromosome tomatoes interior glasses clarity stimulating fluid stress brains radiation hasty pleased alongside cardiovascular sound moods vegetables conditions appropriate spirits sleep medley phosphate remember expectations thoughtful appetite sense berries gardens consecrated wines yield nurses relevant vegetables lip baking baby hydro acceptable gilles mali ticking privacy outside privacy losers privacy aircraft telecom nora rider canadians displays poetic brains cree injustice encryption quebec pink sexy dreams tea militant solved jurassic ordinary attic full italian baggage tea pony began nap galleries until backstage somber saddle backstage confirmed canadian awhile cameras before seize blah sikh sprang illegitimate pulmonary checks humid pulmonary infrared filming before already groom putting toes hitting laps eat dishes dna background breakfast flashes sire learned enriched mediterranean convincing woven reorganized lipstick mod outside	264	103.60	4203.99	70.0	4.8	90.2	16.8
150	canadian	4	loan kurdish tuba thai galley peruvian gel thoughtfully sans cream scotch breast apartments eucalyptus ceylon immediately breast bath deter mail leaves concessions twin crude breast potatoes housing nor crushed brakes comfortable columns tea sanitary stereotypes robbed bullying canadians canada signals alongside natural comedic sweeps signals favour ticking prize blows evacuate alongside sipped roadway speaks invest sent rough lashes obe fog feathers eggs pas hooves speak conduct lashes curls makeup indicated light colored bullshit timer baking scarf flutter aux flowers breast were rumors onions disposed java wines laundering pasta wrap ends tea cafeteria leg dessert	175	111.73	2656.15	51.2	5.2	83.4	19.8
150	theology	0	divorce breeds nurse managerial tie holocaust harm wreath boroughs accessibility pitched tennis anal wines marginal responding religion outlet underneath indexed protections sweet revealing toys summers continuous paints chalk smackdown recipients boarding shower entropy acids occurrence decks pipe etc madman chips bringing medium seekers while misses retreat spores pornography garden roses churches worms glucose ser longest occult fulfilled medici brutally lashes afar peru leap noodles additive tornadoes corners suffix birds tack salon researchers singled truman fresco subsp labeling teddy satirical claremont specialist outside firearm financing counseling cobb support sciences onto abortion wickets complement catering banking besides treasurer package	169	1480.94	5447.07	6.0	0.6	28.6	3.2
150	theology	1	mountainous scrolls witch amounted waters possibilities steps defects strengths intentional shirts theatrical destinations pools dai redundant clay insulin onto upside cappella checks amongst underneath entropy smooth phase theology booked patriarch serves principally seekers prepared gatherings alongside sabbath mothers tended microwave escape milky promoter die presses engaged overgrown chapels admitted iucn cheerleading smithsonian submarines frescoes karate undercover flipping booker gospels grades times milky thereof unincorporated foe racism chiefly assistance seekers sloppy cover bull muslims vacancy	126	800.40	3822.16	12.6	1.4	41.2	9.4
150	theology	2	reflect sql cv against systematic throttle dax liable shouldn racist extensions taxa sue halves header grasp deadline touch themes undertaking brace eta om component scraping seriously du fires dimensions resulting breach joyce distance asbestos mold trams roof abbey confrontation theological refer preliminary identical nationale central liturgical resin ash ought theological theological tended receive ted cult habitat contra syria upstate theologian degradation guerre methodology burkina ministerial hydro figures tending clay kiel remixes abortion versus interruption acquisition collectively piper storage fortified dahl comet migrant documentation fourier abortion mistake pulpit ate photograph rained fails throne metaphysical shall brief thereof pronouns spanish citation pork beef roadway beer longer consolidated crashes disagreements cocaine toys texts konrad breadth verb beneath receiving register fluent retailer pupil running possess approximately metadata expulsion clay dismiss maintenance perspective boyer florian	311	460.42	5308.81	64.8	5.8	82.2	15.6
